ROBO_ID;REG_DATE;TIME;JT1;JT2;JT3;JT4;JT5;JT6;JT7;JT8
32;30.05.2022;20,51;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;31.05.2022;20,524;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;1.06.2022;20,556;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;2.06.2022;20,51;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;3.06.2022;20,5;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;4.06.2022;20,506;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;5.06.2022;20,526;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;6.06.2022;20,516;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;7.06.2022;20,518;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;9.06.2022;20,542;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;11.06.2022;20,526;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;12.06.2022;20,554;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;13.06.2022;20,522;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;14.06.2022;20,488;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;15.06.2022;20,53;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;16.06.2022;20,518;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;17.06.2022;20,528;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;18.06.2022;20,538;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;19.06.2022;20,548;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;20.06.2022;20,512;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;21.06.2022;20,514;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;22.06.2022;20,502;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;23.06.2022;20,49;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;24.06.2022;20,51;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;25.06.2022;20,486;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;26.06.2022;20,492;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;27.06.2022;20,482;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;28.06.2022;20,466;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;30.06.2022;20,484;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;1.07.2022;20,478;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;2.07.2022;20,468;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;3.07.2022;20,472;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;4.07.2022;20,472;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;5.07.2022;20,472;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;6.07.2022;20,472;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;7.07.2022;20,472;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;8.07.2022;20,472;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;9.07.2022;20,472;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;10.07.2022;20,472;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;11.07.2022;20,484;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;12.07.2022;20,488;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;13.07.2022;20,49;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;14.07.2022;20,516;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;15.07.2022;20,498;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;16.07.2022;20,496;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;17.07.2022;20,496;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;18.07.2022;20,462;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;19.07.2022;20,518;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;20.07.2022;20,51;-31,1;2,22;-1,39;-15,17;-71,6;41,95;NULL;NULL
32;21.07.2022;20,514;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;22.07.2022;20,56;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;23.07.2022;20,584;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;24.07.2022;20,57;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;25.07.2022;20,526;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;26.07.2022;20,476;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;27.07.2022;20,452;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
32;28.07.2022;20,464;-31,1;2,22;-1,39;-15,17;-71,6;41,96;NULL;NULL
33;11.03.2022;59,995;-43,19;116,68;0,43;-39,11;-94,87;66,6;-182;0
33;12.03.2022;59,995;-43,19;116,68;0,43;-39,11;-94,87;66,6;-182;0
33;14.03.2022;59,995;-120,64;51,07;-7,14;-101,96;-99,12;144,31;-161,96;0
33;15.03.2022;59,995;-120,64;51,07;-7,14;-101,96;-99,12;144,31;-161,96;0
33;16.03.2022;59,995;-43,19;116,68;0,43;-39,11;-94,87;66,6;-182;0
33;17.03.2022;59,995;-120,64;51,07;-7,14;-101,96;-99,12;144,31;-161,96;0
33;18.03.2022;59,995;-120,64;51,07;-7,14;-101,96;-99,12;144,31;-161,96;0
33;19.03.2022;59,995;-43,19;116,68;0,43;-39,11;-94,87;66,6;-182;0
33;21.03.2022;59,995;-120,64;51,07;-7,14;-101,96;-99,12;144,31;-161,96;0
33;21.05.2022;59,995;-69,51;128,23;-30,46;-76,04;-94,39;99,85;-161,95;0
33;22.05.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;23.05.2022;59,995;-43,36;116,32;-1,2;-35,84;-94,38;63,84;-182;0
33;24.05.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;25.05.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;26.05.2022;59,995;-120,65;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;27.05.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;28.05.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;31.05.2022;59,995;-47,91;103,44;5,26;-5,91;-94,73;61,96;-182;0
33;1.06.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;2.06.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;3.06.2022;59,995;-40,31;63,35;15,39;76,3;64,27;183;-161,96;0
33;4.06.2022;59,995;-120,64;51,07;-7,14;-101,96;-99,12;144,31;-161,96;0
33;5.06.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;6.06.2022;59,995;-43,19;116,68;0,43;-39,11;-94,87;66,6;-182;0
33;7.06.2022;59,995;-43,19;116,68;0,43;-39,11;-94,87;66,6;-182;0
33;8.06.2022;59,995;-43,19;116,68;0,43;-39,11;-94,87;66,6;-182;0
33;9.06.2022;59,995;-123,24;58,74;-4,66;-104,7;-94,51;141,61;-161,96;0
33;10.06.2022;59,995;-120,64;51,07;-7,14;-101,96;-99,12;144,31;-161,96;0
33;11.07.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;12.07.2022;59,995;-36,77;46,04;37,72;74,77;53,41;207,5;-161,97;0
33;13.07.2022;59,995;-43,46;116,03;-1,21;-35,03;-94,35;63,6;-182;0
33;14.07.2022;59,995;-54,64;98,02;-29,4;92,25;-76,06;-28,29;-161,96;0
33;15.07.2022;59,995;-55,63;90,73;-31,06;99,54;-75,83;-31,7;-160,42;0
33;16.07.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;18.07.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;19.07.2022;59,995;-35,97;39,92;47,37;78,36;50,51;202,95;-161,96;0
33;20.07.2022;59,995;-120,65;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;21.07.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;22.07.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;23.07.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;24.07.2022;59,995;-51,81;96,22;2,19;30,9;-89,73;40,74;-177,09;0
33;25.07.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;26.07.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;27.07.2022;59,995;-120,64;51,07;-7,15;-101,96;-99,12;144,31;-161,96;0
33;28.07.2022;59,995;-43,19;116,68;0,43;-39,11;-94,87;66,6;-182;0
34;20.01.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;14.02.2022;59,995;0;0;0;0;0;0;0;0
34;15.02.2022;59,995;-80,35;81,71;-28,85;62,02;-40,81;-94,35;-41,17;0
34;16.02.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;17.02.2022;59,995;-82,24;80,35;-40,32;51,79;-28,24;-100,07;-41,17;0
34;18.02.2022;59,995;-82,24;80,35;-40,32;51,79;-28,24;-100,07;-41,17;0
34;19.02.2022;59,995;-85,81;84,54;-43,38;50,09;-30,86;-101,17;-41,17;0
34;21.02.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;22.02.2022;59,995;-91,02;90,05;-47,11;47,82;-34,36;-102,94;-41,17;0
34;23.02.2022;59,995;0;0;0;0;0;0;0;0
34;24.02.2022;59,995;-85,09;83,72;-42,8;50,41;-30,36;-100,91;-41,17;0
34;25.02.2022;59,995;-82,24;80,35;-40,32;51,79;-28,24;-100,07;-41,17;0
34;26.02.2022;59,995;-82,24;80,35;-40,32;51,79;-28,24;-100,07;-41,17;0
34;27.02.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;28.02.2022;59,995;-90,57;89,6;-46,83;48,01;-34,06;-102,79;-41,17;0
34;1.03.2022;45,65;-92,16;91,17;-47,81;47,31;-35,17;-103,32;-41,17;0
34;2.03.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;3.03.2022;59,995;0;0;0;0;0;0;0;0
34;4.03.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;5.03.2022;59,995;-80,07;81,19;-28,67;62,4;-40,45;-94,64;-41,17;0
34;11.03.2022;59,995;-95,47;96,35;-42,71;68,3;-52,49;-108,05;-41,17;0
34;12.03.2022;59,995;0;0;0;0;0;0;0;0
34;14.03.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;15.03.2022;59,995;-82,69;80,96;-40,77;51,63;-28,35;-100,22;-41,17;0
34;16.03.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;17.03.2022;59,995;-82,62;80,93;-40,76;51,66;-28,31;-100,2;-41,17;0
34;18.03.2022;59,995;-82,76;84,43;-28,61;58,73;-44,1;-91,77;-41,17;0
34;19.03.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;21.03.2022;59,995;-92,5;86,3;-42,89;47,27;-35,36;-103,58;-41,17;0
34;22.03.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;23.03.2022;59,995;0;0;0;0;0;0;0;0
34;24.03.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;25.03.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;26.03.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;28.03.2022;59,995;0;0;0;0;0;0;0;0
34;29.03.2022;59,995;-83,99;81,31;-40,7;51,01;-29,24;-100,6;-41,17;0
34;30.03.2022;59,995;-82,29;80,42;-40,38;51,76;-28,29;-100,08;-41,17;0
34;31.03.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;1.04.2022;59,995;-83,36;81,17;-40,76;51,31;-28,8;-100,42;-41,17;0
34;2.04.2022;59,995;-80,44;81,89;-28,9;61,87;-40,93;-94,22;-41,17;0
34;4.04.2022;59,995;-82,26;80,37;-40,35;51,79;-28,24;-100,08;-41,17;0
34;5.04.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;6.04.2022;33,915;-92,2;91,21;-47,84;47,29;-35,2;-103,34;-41,17;0
34;7.04.2022;59,995;-96,64;102;-44,71;59,25;-61,92;-95,57;-41,17;0
34;8.04.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;9.04.2022;59,995;0;0;0;0;0;0;0;0
34;11.04.2022;59,995;0;0;0;0;0;0;0;0
34;12.04.2022;59,995;-80,09;81,2;-28,71;62,44;-40,45;-94,69;-41,17;0
34;13.04.2022;59,995;-92,45;86,25;-42,88;47,29;-35,31;-103,56;-41,17;0
34;14.04.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;15.04.2022;59,995;-82,72;80,98;-40,78;51,61;-28,37;-100,23;-41,17;0
34;16.04.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;18.04.2022;59,995;0;0;0;0;0;0;0;0
34;19.04.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;20.04.2022;59,995;-88,67;83,65;-31,74;52,88;-42,34;-96,72;-41,17;0
34;21.04.2022;59,995;-92,46;86,27;-42,66;47,34;-35,48;-103,47;-41,17;0
34;22.04.2022;59,995;-80,28;81,59;-28,81;62,12;-40,72;-94,43;-41,17;0
34;25.04.2022;59,995;-83,73;81,25;-40,73;51,13;-29,06;-100,53;-41,17;0
34;26.04.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;27.04.2022;59,995;-86,13;81,76;-40,45;50;-30,75;-101,23;-41,17;0
34;28.04.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;29.04.2022;59,995;-84,67;81,46;-40,63;50,69;-29,71;-100,79;-41,17;0
34;30.04.2022;59,995;-82,24;80,36;-40,33;51,79;-28,24;-100,07;-41,17;0
34;4.05.2022;59,995;0;0;0;0;0;0;0;0
34;5.05.2022;59,995;-82,37;80,66;-40,58;51,76;-28,22;-100,12;-41,17;0
34;6.05.2022;59,995;-82,34;80,59;-40,53;51,77;-28,22;-100,11;-41,17;0
34;7.05.2022;59,995;-82,3;80,49;-40,45;51,78;-28,22;-100,09;-41,17;0
34;9.05.2022;59,995;-82,25;80,37;-40,34;51,79;-28,24;-100,07;-41,17;0
34;10.05.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;11.05.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;12.05.2022;59,995;-82,31;80,52;-40,47;51,78;-28,22;-100,1;-41,17;0
34;13.05.2022;59,995;-82,72;80,98;-40,78;51,61;-28,37;-100,23;-41,17;0
34;14.05.2022;59,995;-82,24;80,36;-40,33;51,79;-28,24;-100,07;-41,17;0
34;16.05.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;17.05.2022;59,995;-82,25;80,36;-40,33;51,79;-28,24;-100,07;-41,17;0
34;21.05.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;22.05.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;23.05.2022;59,995;0;0;0;0;0;0;0;0
34;24.05.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;25.05.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;26.05.2022;59,995;-82,63;80,94;-40,77;51,65;-28,32;-100,21;-41,17;0
34;27.05.2022;59,995;-82,27;80,41;-40,38;51,78;-28,23;-100,08;-41,17;0
34;28.05.2022;59,995;-82,24;80,36;-40,33;51,79;-28,24;-100,07;-41,17;0
34;31.05.2022;59,995;0;0;0;0;0;0;0;0
34;1.06.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;2.06.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;3.06.2022;59,995;0;0;0;0;0;0;0;0
34;4.06.2022;58,945;-92,15;91,17;-47,81;47,31;-35,17;-103,32;-41,17;0
34;5.06.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;6.06.2022;59,995;0;0;0;0;0;0;0;0
34;7.06.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;8.06.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;9.06.2022;59,995;-82,28;80,43;-40,39;51,78;-28,23;-100,09;-41,17;0
34;10.06.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;11.06.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;12.06.2022;59,995;0;0;0;0;0;0;0;0
34;13.06.2022;59,995;-82,6;80,92;-40,76;51,67;-28,3;-100,2;-41,17;0
34;14.06.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;15.06.2022;59,995;-82,31;80,52;-40,47;51,78;-28,22;-100,1;-41,17;0
34;16.06.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;17.06.2022;59,995;-85,18;81,57;-40,57;50,46;-30,07;-100,94;-41,17;0
34;18.06.2022;59,995;-86,23;81,78;-40,43;49,95;-30,82;-101,26;-41,17;0
34;19.06.2022;59,995;-82,53;80,87;-40,73;51,7;-28,26;-100,18;-41,17;0
34;20.06.2022;59,995;0;0;0;0;0;0;0;0
34;21.06.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;22.06.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;23.06.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;24.06.2022;59,995;0;0;0;0;0;0;0;0
34;25.06.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;26.06.2022;59,995;0;0;0;0;0;0;0;0
34;27.06.2022;59,995;-82,66;80,95;-40,77;51,64;-28,33;-100,22;-41,17;0
34;28.06.2022;59,995;-80,05;81,19;-28,64;62,36;-40,46;-94,57;-41,17;0
34;29.06.2022;59,995;-82,24;80,35;-40,33;51,79;-28,24;-100,07;-41,17;0
34;30.06.2022;59,995;-82,25;80,36;-40,33;51,79;-28,24;-100,07;-41,17;0
34;1.07.2022;59,995;-86,97;81,92;-40,32;49,6;-31,36;-101,49;-41,17;0
34;2.07.2022;59,995;0;0;0;0;0;0;0;0
34;11.07.2022;55,99;-92,17;91,19;-47,82;47,3;-35,18;-103,33;-41,17;0
34;12.07.2022;59,995;0;0;0;0;0;0;0;0
34;14.07.2022;59,995;0;0;0;0;0;0;0;0
34;15.07.2022;59,995;0;0;0;0;0;0;0;0
34;16.07.2022;59,995;-82,24;80,38;-40,31;51,72;-28,27;-99,99;-41,17;0
34;18.07.2022;59,995;-82,24;80,38;-40,31;51,72;-28,27;-99,99;-41,17;0
34;19.07.2022;59,995;-95,47;96,35;-42,72;68,3;-52,49;-108,05;-41,17;0
34;20.07.2022;59,995;-82,24;80,38;-40,31;51,72;-28,27;-99,99;-41,17;0
34;21.07.2022;59,995;-82,24;80,38;-40,31;51,72;-28,27;-99,99;-41,17;0
34;22.07.2022;59,995;-82,24;80,38;-40,31;51,72;-28,27;-99,99;-41,17;0
34;23.07.2022;59,995;-82,23;80,38;-40,31;51,72;-28,27;-99,99;-41,17;0
34;24.07.2022;59,995;0;0;0;0;0;0;0;0
34;25.07.2022;59,995;-82,23;80,38;-40,31;51,72;-28,27;-99,99;-41,17;0
34;26.07.2022;59,995;-82,24;80,38;-40,31;51,72;-28,27;-99,99;-41,17;0
34;27.07.2022;59,995;-82,24;80,38;-40,31;51,72;-28,27;-99,99;-41,17;0
34;28.07.2022;59,995;-80,06;81,17;-28,62;62,35;-40,47;-94,57;-41,17;0
35;20.01.2022;25,94;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;14.02.2022;25,935;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;15.02.2022;25,895;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;16.02.2022;25,9;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;17.02.2022;25,9;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;18.02.2022;25,89;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;19.02.2022;25,88;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;21.02.2022;25,9;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;22.02.2022;25,925;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;23.02.2022;25,92;-5;130,37;-18,64;-40,57;-117,6;117,96;-98,67;0
35;24.02.2022;25,83;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;25.02.2022;25,925;-5;130,37;-18,64;-40,57;-117,6;117,96;-98,67;0
35;26.02.2022;25,945;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;27.02.2022;25,895;-5;130,38;-18,63;-40,56;-117,6;117,96;-98,67;0
35;28.02.2022;25,865;-5;130,37;-18,64;-40,57;-117,6;117,96;-98,67;0
35;1.03.2022;25,885;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;2.03.2022;25,915;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;3.03.2022;25,925;-5;130,37;-18,64;-40,57;-117,6;117,96;-98,67;0
35;4.03.2022;25,905;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;5.03.2022;25,92;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;11.03.2022;25,865;-5;130,39;-18,64;-40,57;-117,6;117,97;-98,67;0
35;12.03.2022;25,91;-5;130,39;-18,64;-40,56;-117,6;117,96;-98,67;0
35;14.03.2022;25,925;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;15.03.2022;25,915;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;16.03.2022;25,935;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;17.03.2022;25,935;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;18.03.2022;25,945;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;19.03.2022;25,905;-5;130,38;-18,64;-40,56;-117,6;117,96;-98,67;0
35;21.03.2022;25,88;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;22.03.2022;25,98;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;23.03.2022;25,975;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;24.03.2022;25,935;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;6.04.2022;42,695;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;7.04.2022;25,925;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;8.04.2022;25,945;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;27.04.2022;25,905;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;28.04.2022;25,91;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;29.04.2022;25,865;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;30.04.2022;25,93;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;4.05.2022;25,935;-5;130,39;-18,64;-40,57;-117,6;117,96;-98,67;0
35;5.05.2022;25,885;-5;130,37;-18,64;-40,57;-117,6;117,96;-98,67;0
35;6.05.2022;25,91;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;7.05.2022;25,895;-5;130,37;-18,64;-40,57;-117,6;117,96;-98,67;0
35;9.05.2022;25,92;-5;130,37;-18,64;-40,57;-117,6;117,96;-98,67;0
35;10.05.2022;25,93;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;11.05.2022;25,93;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;12.05.2022;25,9;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,65;0
35;13.05.2022;25,955;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;14.05.2022;25,94;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;16.05.2022;25,85;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;17.05.2022;25,975;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;21.05.2022;25,835;-5;130,38;-18,64;-40,56;-117,6;117,96;-98,67;0
35;22.05.2022;25,95;-5;130,38;-18,64;-40,57;-117,6;117,96;-98,68;0
35;23.05.2022;25,93;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;24.05.2022;25,885;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;25.05.2022;25,895;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;26.05.2022;25,895;-5;130,37;-18,64;-40,57;-117,6;117,96;-98,67;0
35;27.05.2022;25,915;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;28.05.2022;25,97;-5;130,36;-18,64;-40,56;-117,6;117,96;-98,67;0
35;31.05.2022;25,94;-5;130,38;-18,64;-40,57;-117,6;117,97;-98,67;0
35;1.06.2022;25,91;-5;130,38;-18,64;-40,57;-117,6;117,96;-98,67;0
35;2.06.2022;25,92;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;3.06.2022;25,89;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;4.06.2022;25,99;-5;130,37;-18,64;-40,56;-117,6;117,96;-98,67;0
35;5.06.2022;25,91;-5;130,37;-18,64;-40,57;-117,6;117,96;-98,67;0
35;6.06.2022;25,91;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;7.06.2022;25,875;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
35;8.06.2022;25,875;-5;130,37;-18,64;-40,57;-117,6;117,97;-98,67;0
